_id,_labels,betweenness,code,degree,name,pagerank,_start,_end,_type
,,,,,,,4575,4863,prerequisite
,,,,,,,4837,4864,prerequisite
,,,,,,,4581,4865,prerequisite
,,,,,,,4870,4878,prerequisite
,,,,,,,4873,4881,prerequisite
,,,,,,,4878,4884,prerequisite
,,,,,,,4882,4885,prerequisite
,,,,,,,4883,4886,prerequisite
,,,,,,,4859,4890,prerequisite
,,,,,,,4861,4892,prerequisite
,,,,,,,4862,4893,prerequisite
,,,,,,,4900,4894,prerequisite
,,,,,,,4863,4895,prerequisite
,,,,,,,4798,4896,prerequisite
,,,,,,,4798,4897,prerequisite
,,,,,,,4798,4898,prerequisite
,,,,,,,4798,4899,prerequisite
,,,,,,,4798,4900,prerequisite
,,,,,,,4798,4901,prerequisite
,,,,,,,4798,4902,prerequisite
,,,,,,,4798,4903,prerequisite
,,,,,,,4798,4904,prerequisite
,,,,,,,4798,4905,prerequisite
,,,,,,,4898,4906,prerequisite
,,,,,,,4901,4907,prerequisite
,,,,,,,4907,4908,prerequisite
,,,,,,,4601,4911,prerequisite
,,,,,,,4580,4913,prerequisite
,,,,,,,4664,4914,prerequisite
,,,,,,,4801,4915,prerequisite
,,,,,,,4597,4916,prerequisite
,,,,,,,4906,4917,prerequisite
,,,,,,,4908,4918,prerequisite
,,,,,,,4846,4921,prerequisite
,,,,,,,4848,4922,prerequisite
,,,,,,,4846,4923,prerequisite
,,,,,,,4670,4925,prerequisite
,,,,,,,4820,4926,prerequisite
,,,,,,,4952,4927,prerequisite
,,,,,,,4952,4929,prerequisite
,,,,,,,4934,4931,prerequisite
,,,,,,,4836,4932,prerequisite
,,,,,,,4851,4934,prerequisite
,,,,,,,4862,4936,prerequisite
,,,,,,,4813,4938,prerequisite
,,,,,,,4818,4941,prerequisite
,,,,,,,4813,4942,prerequisite
,,,,,,,4665,4944,prerequisite
,,,,,,,4532,4945,prerequisite
,,,,,,,5055,4946,prerequisite
,,,,,,,4689,4947,prerequisite
,,,,,,,4692,4948,prerequisite
,,,,,,,4694,4949,prerequisite
,,,,,,,4695,4950,prerequisite
,,,,,,,4813,4951,prerequisite
,,,,,,,4552,4952,prerequisite
,,,,,,,4852,4953,prerequisite
,,,,,,,4831,4954,prerequisite
,,,,,,,4948,4955,prerequisite
,,,,,,,4699,4956,prerequisite
,,,,,,,4966,4960,prerequisite
,,,,,,,4960,4961,prerequisite
,,,,,,,4705,4962,prerequisite
,,,,,,,4884,4964,prerequisite
,,,,,,,4809,4965,prerequisite
,,,,,,,4717,4967,prerequisite
,,,,,,,4719,4970,prerequisite
,,,,,,,4436,4972,prerequisite
,,,,,,,4535,4974,prerequisite
,,,,,,,4535,4975,prerequisite
,,,,,,,4975,4976,prerequisite
,,,,,,,4222,4981,prerequisite
,,,,,,,4862,4985,prerequisite
,,,,,,,4987,4988,prerequisite
,,,,,,,4862,4990,prerequisite
,,,,,,,4988,4991,prerequisite
,,,,,,,4744,4992,prerequisite
,,,,,,,4994,4996,prerequisite
,,,,,,,4993,5004,prerequisite
,,,,,,,4845,5009,prerequisite
,,,,,,,5011,5013,prerequisite
,,,,,,,5013,5014,prerequisite
,,,,,,,5010,5016,prerequisite
,,,,,,,4772,5019,prerequisite
,,,,,,,4772,5022,prerequisite
,,,,,,,4771,5025,prerequisite
,,,,,,,4773,5026,prerequisite
,,,,,,,4772,5027,prerequisite
,,,,,,,4538,5029,prerequisite
,,,,,,,5029,5031,prerequisite
,,,,,,,5031,5032,prerequisite
,,,,,,,5032,5034,prerequisite
,,,,,,,5034,5035,prerequisite
,,,,,,,5035,5040,prerequisite
,,,,,,,5017,5041,prerequisite
,,,,,,,4794,5042,prerequisite
,,,,,,,5022,5043,prerequisite
,,,,,,,5043,5044,prerequisite
,,,,,,,4772,5045,prerequisite
,,,,,,,5045,5047,prerequisite
,,,,,,,5051,5048,prerequisite
,,,,,,,5045,5049,prerequisite
,,,,,,,4815,5050,prerequisite
,,,,,,,4852,5051,prerequisite
,,,,,,,4842,5053,prerequisite
,,,,,,,4641,5054,prerequisite
,,,,,,,4791,5055,prerequisite
,,,,,,,4829,5056,prerequisite
,,,,,,,4585,5057,prerequisite
,,,,,,,4889,5058,prerequisite
,,,,,,,4864,5060,prerequisite
,,,,,,,4818,5061,prerequisite
,,,,,,,4822,5062,prerequisite
,,,,,,,5062,5063,prerequisite
,,,,,,,4825,5065,prerequisite
,,,,,,,5112,5066,prerequisite
,,,,,,,4819,5067,prerequisite
,,,,,,,5072,5068,prerequisite
,,,,,,,4547,5069,prerequisite
,,,,,,,4821,5070,prerequisite
,,,,,,,4831,5073,prerequisite
,,,,,,,5072,5074,prerequisite
,,,,,,,4580,5075,prerequisite
,,,,,,,4830,5076,prerequisite
,,,,,,,4834,5077,prerequisite
,,,,,,,4825,5078,prerequisite
,,,,,,,5137,5080,prerequisite
,,,,,,,4831,5081,prerequisite
,,,,,,,5072,5082,prerequisite
,,,,,,,5162,5083,prerequisite
,,,,,,,5082,5084,prerequisite
,,,,,,,4821,5085,prerequisite
,,,,,,,4847,5086,prerequisite
,,,,,,,5137,5088,prerequisite
,,,,,,,4848,5089,prerequisite
,,,,,,,4881,5090,prerequisite
,,,,,,,4827,5095,prerequisite
,,,,,,,4821,5098,prerequisite
,,,,,,,5057,5100,prerequisite
,,,,,,,4863,5101,prerequisite
,,,,,,,4862,5102,prerequisite
,,,,,,,5081,5103,prerequisite
,,,,,,,5072,5104,prerequisite
,,,,,,,4581,5105,prerequisite
,,,,,,,5093,5106,prerequisite
,,,,,,,5098,5107,prerequisite
,,,,,,,4857,5108,prerequisite
,,,,,,,5100,5111,prerequisite
,,,,,,,4858,5112,prerequisite
,,,,,,,4859,5113,prerequisite
,,,,,,,4799,5114,prerequisite
,,,,,,,5113,5116,prerequisite
,,,,,,,5113,5118,prerequisite
,,,,,,,4895,5119,prerequisite
,,,,,,,5112,5120,prerequisite
,,,,,,,5107,5121,prerequisite
,,,,,,,5070,5122,prerequisite
,,,,,,,5067,5123,prerequisite
,,,,,,,5112,5124,prerequisite
,,,,,,,5098,5126,prerequisite
,,,,,,,5138,5127,prerequisite
,,,,,,,5082,5128,prerequisite
,,,,,,,4597,5129,prerequisite
,,,,,,,4663,5130,prerequisite
,,,,,,,5073,5131,prerequisite
,,,,,,,5089,5132,prerequisite
,,,,,,,5135,5133,prerequisite
,,,,,,,5087,5136,prerequisite
,,,,,,,5085,5137,prerequisite
,,,,,,,4829,5138,prerequisite
,,,,,,,5127,5139,prerequisite
,,,,,,,4606,5140,prerequisite
,,,,,,,4566,5141,prerequisite
,,,,,,,5093,5142,prerequisite
,,,,,,,5141,5143,prerequisite
,,,,,,,5141,5144,prerequisite
,,,,,,,4846,5145,prerequisite
,,,,,,,4535,5146,prerequisite
,,,,,,,4969,5147,prerequisite
,,,,,,,5147,5148,prerequisite
,,,,,,,4846,5149,prerequisite
,,,,,,,5149,5150,prerequisite
,,,,,,,4436,5151,prerequisite
,,,,,,,5145,5152,prerequisite
,,,,,,,4821,5154,prerequisite
,,,,,,,5217,5156,prerequisite
,,,,,,,5147,5157,prerequisite
,,,,,,,4951,5158,prerequisite
,,,,,,,4952,5159,prerequisite
,,,,,,,5242,5162,prerequisite
,,,,,,,5162,5164,prerequisite
,,,,,,,4987,5165,prerequisite
,,,,,,,5049,5166,prerequisite
,,,,,,,5049,5167,prerequisite
,,,,,,,5049,5168,prerequisite
,,,,,,,4966,5172,prerequisite
,,,,,,,5025,5174,prerequisite
,,,,,,,4961,5176,prerequisite
,,,,,,,4967,5178,prerequisite
,,,,,,,4809,5179,prerequisite
,,,,,,,5191,5180,prerequisite
,,,,,,,5181,5183,prerequisite
,,,,,,,5182,5184,prerequisite
,,,,,,,5090,5187,prerequisite
,,,,,,,5191,5189,prerequisite
,,,,,,,5002,5192,prerequisite
,,,,,,,4993,5193,prerequisite
,,,,,,,5003,5194,prerequisite
,,,,,,,5198,5199,prerequisite
,,,,,,,5203,5204,prerequisite
,,,,,,,5196,5205,prerequisite
,,,,,,,5200,5206,prerequisite
,,,,,,,5025,5208,prerequisite
,,,,,,,5026,5209,prerequisite
,,,,,,,5031,5211,prerequisite
,,,,,,,5210,5212,prerequisite
,,,,,,,5124,5214,prerequisite
,,,,,,,4538,5215,prerequisite
,,,,,,,5217,5216,prerequisite
,,,,,,,5217,5218,prerequisite
,,,,,,,5217,5219,prerequisite
,,,,,,,5217,5220,prerequisite
,,,,,,,5064,5222,prerequisite
,,,,,,,5207,5224,prerequisite
,,,,,,,5224,5225,prerequisite
,,,,,,,5226,5228,prerequisite
,,,,,,,5046,5230,prerequisite
,,,,,,,5230,5233,prerequisite
,,,,,,,5237,5234,prerequisite
,,,,,,,5226,5235,prerequisite
,,,,,,,5223,5237,prerequisite
,,,,,,,5242,5240,prerequisite
,,,,,,,5227,5241,prerequisite
,,,,,,,5082,5242,prerequisite
,,,,,,,5242,5243,prerequisite
,,,,,,,5242,5244,prerequisite
,,,,,,,5077,5245,prerequisite
,,,,,,,5243,5246,prerequisite
,,,,,,,5241,5247,prerequisite
,,,,,,,5242,5248,prerequisite
,,,,,,,5242,5249,prerequisite
,,,,,,,5079,5251,prerequisite
,,,,,,,5136,5252,prerequisite
,,,,,,,4336,5254,prerequisite
,,,,,,,5255,5256,prerequisite
,,,,,,,5042,5257,prerequisite
,,,,,,,5115,5259,prerequisite
,,,,,,,4715,5260,prerequisite
,,,,,,,4820,5262,prerequisite
,,,,,,,5063,5263,prerequisite
,,,,,,,4821,5264,prerequisite
,,,,,,,5161,5267,prerequisite
,,,,,,,5269,5268,prerequisite
,,,,,,,5077,5269,prerequisite
,,,,,,,5073,5270,prerequisite
,,,,,,,4849,5271,prerequisite
,,,,,,,5074,5272,prerequisite
,,,,,,,5079,5273,prerequisite
,,,,,,,4580,5274,prerequisite
,,,,,,,5271,5275,prerequisite
,,,,,,,5080,5276,prerequisite
,,,,,,,5081,5277,prerequisite
,,,,,,,4857,5279,prerequisite
,,,,,,,4825,5280,prerequisite
,,,,,,,5057,5283,prerequisite
,,,,,,,5112,5284,prerequisite
,,,,,,,5281,5285,prerequisite
,,,,,,,5277,5286,prerequisite
,,,,,,,5269,5287,prerequisite
,,,,,,,4581,5288,prerequisite
,,,,,,,4829,5289,prerequisite
,,,,,,,5291,5293,prerequisite
,,,,,,,5292,5294,prerequisite
,,,,,,,5283,5295,prerequisite
,,,,,,,5091,5296,prerequisite
,,,,,,,4857,5297,prerequisite
,,,,,,,5297,5299,prerequisite
,,,,,,,5117,5300,prerequisite
,,,,,,,5267,5302,prerequisite
,,,,,,,5297,5303,prerequisite
,,,,,,,5280,5304,prerequisite
,,,,,,,5297,5306,prerequisite
,,,,,,,5301,5307,prerequisite
,,,,,,,5112,5308,prerequisite
,,,,,,,5296,5309,prerequisite
,,,,,,,5314,5310,prerequisite
,,,,,,,5296,5312,prerequisite
,,,,,,,5207,5317,prerequisite
,,,,,,,5317,5318,prerequisite
,,,,,,,4825,5320,prerequisite
,,,,,,,5319,5322,prerequisite
,,,,,,,5321,5324,prerequisite
,,,,,,,5316,5325,prerequisite
,,,,,,,5298,5327,prerequisite
,,,,,,,5230,5330,prerequisite
,,,,,,,5327,5331,prerequisite
,,,,,,,5242,5333,prerequisite
,,,,,,,5245,5334,prerequisite
,,,,,,,5273,5335,prerequisite
,,,,,,,5325,5337,prerequisite
,,,,,,,5333,5338,prerequisite
,,,,,,,5285,5339,prerequisite
,,,,,,,5319,5340,prerequisite
,,,,,,,5278,5341,prerequisite
,,,,,,,5292,5342,prerequisite
,,,,,,,5325,5343,prerequisite
,,,,,,,5305,5344,prerequisite
,,,,,,,5304,5345,prerequisite
,,,,,,,5025,5347,prerequisite
,,,,,,,5026,5348,prerequisite
,,,,,,,4538,5349,prerequisite
,,,,,,,5210,5350,prerequisite
,,,,,,,5310,5352,prerequisite
,,,,,,,5298,5354,prerequisite
,,,,,,,5035,5355,prerequisite
,,,,,,,5353,5356,prerequisite
,,,,,,,4779,5357,prerequisite
,,,,,,,5352,5360,prerequisite
,,,,,,,5360,5361,prerequisite
,,,,,,,4425,5364,prerequisite
,,,,,,,5209,5366,prerequisite
,,,,,,,5366,5368,prerequisite
,,,,,,,4609,5372,prerequisite
,,,,,,,5217,5373,prerequisite
,,,,,,,5276,5374,prerequisite
,,,,,,,5290,5375,prerequisite
,,,,,,,5270,5376,prerequisite
,,,,,,,5340,5377,prerequisite
,,,,,,,5334,5378,prerequisite
,,,,,,,5138,5380,prerequisite
,,,,,,,5135,5383,prerequisite
,,,,,,,5241,5386,prerequisite
,,,,,,,5270,5387,prerequisite
,,,,,,,5388,5389,prerequisite
,,,,,,,5389,5390,prerequisite
,,,,,,,5386,5391,prerequisite
,,,,,,,5241,5394,prerequisite
,,,,,,,5396,5395,prerequisite
,,,,,,,5141,5396,prerequisite
,,,,,,,5395,5397,prerequisite
,,,,,,,5395,5399,prerequisite
,,,,,,,5401,5402,prerequisite
,,,,,,,5401,5403,prerequisite
,,,,,,,5400,5409,prerequisite
,,,,,,,5409,5410,prerequisite
,,,,,,,5408,5411,prerequisite
,,,,,,,4971,5412,prerequisite
,,,,,,,5090,5413,prerequisite
,,,,,,,5408,5414,prerequisite
,,,,,,,5412,5416,prerequisite
,,,,,,,5408,5418,prerequisite
,,,,,,,4821,5420,prerequisite
,,,,,,,5217,5422,prerequisite
,,,,,,,5411,5423,prerequisite
,,,,,,,5115,5425,prerequisite
,,,,,,,4715,5427,prerequisite
,,,,,,,5346,5429,prerequisite
,,,,,,,5358,5430,prerequisite
,,,,,,,4966,5433,prerequisite
,,,,,,,5435,5436,prerequisite
,,,,,,,4968,5440,prerequisite
,,,,,,,4809,5442,prerequisite
,,,,,,,4987,5443,prerequisite
,,,,,,,5281,5444,prerequisite
,,,,,,,5281,5445,prerequisite
,,,,,,,5281,5446,prerequisite
,,,,,,,5090,5452,prerequisite
,,,,,,,5190,5454,prerequisite
,,,,,,,5191,5455,prerequisite
,,,,,,,5002,5457,prerequisite
,,,,,,,5460,5463,prerequisite
,,,,,,,5003,5465,prerequisite
,,,,,,,5171,5468,prerequisite
,,,,,,,5198,5475,prerequisite
,,,,,,,5290,5476,prerequisite
,,,,,,,5476,5477,prerequisite
,,,,,,,5476,5478,prerequisite
,,,,,,,5476,5479,prerequisite
,,,,,,,5200,5480,prerequisite
,,,,,,,5063,5481,prerequisite
,,,,,,,4825,5483,prerequisite
,,,,,,,4857,5485,prerequisite
,,,,,,,5290,5487,prerequisite
,,,,,,,5485,5489,prerequisite
,,,,,,,5486,5490,prerequisite
,,,,,,,5138,5491,prerequisite
,,,,,,,5576,5492,prerequisite
,,,,,,,5299,5495,prerequisite
,,,,,,,5486,5496,prerequisite
,,,,,,,5297,5497,prerequisite
,,,,,,,5267,5498,prerequisite
,,,,,,,5488,5501,prerequisite
,,,,,,,5296,5503,prerequisite
,,,,,,,5502,5504,prerequisite
,,,,,,,5499,5505,prerequisite
,,,,,,,5504,5506,prerequisite
,,,,,,,5504,5507,prerequisite
,,,,,,,5507,5508,prerequisite
,,,,,,,5510,5511,prerequisite
,,,,,,,5317,5512,prerequisite
,,,,,,,5325,5513,prerequisite
,,,,,,,5510,5322,prerequisite
,,,,,,,5077,5518,prerequisite
,,,,,,,5073,5519,prerequisite
,,,,,,,4580,5520,prerequisite
,,,,,,,5080,5521,prerequisite
,,,,,,,5081,5522,prerequisite
,,,,,,,5242,5523,prerequisite
,,,,,,,5523,5525,prerequisite
,,,,,,,5278,5527,prerequisite
,,,,,,,5484,5528,prerequisite
,,,,,,,5485,5529,prerequisite
,,,,,,,5285,5531,prerequisite
,,,,,,,5295,5532,prerequisite
,,,,,,,5321,5533,prerequisite
,,,,,,,5618,5534,prerequisite
,,,,,,,5344,5535,prerequisite
,,,,,,,5349,5536,prerequisite
,,,,,,,5025,5537,prerequisite
,,,,,,,5349,5538,prerequisite
,,,,,,,5310,5539,prerequisite
,,,,,,,5209,5540,prerequisite
,,,,,,,5538,5541,prerequisite
,,,,,,,5347,5543,prerequisite
,,,,,,,5353,5354,prerequisite
,,,,,,,5328,5545,prerequisite
,,,,,,,5331,5546,prerequisite
,,,,,,,5354,5547,prerequisite
,,,,,,,5366,5548,prerequisite
,,,,,,,5217,5549,prerequisite
,,,,,,,5350,5550,prerequisite
,,,,,,,5350,5551,prerequisite
,,,,,,,5551,5552,prerequisite
,,,,,,,5548,5554,prerequisite
,,,,,,,5276,5555,prerequisite
,,,,,,,5557,5558,prerequisite
,,,,,,,5090,5559,prerequisite
,,,,,,,5090,5560,prerequisite
,,,,,,,5025,5561,prerequisite
,,,,,,,5555,5562,prerequisite
,,,,,,,4863,5563,prerequisite
,,,,,,,5354,5564,prerequisite
,,,,,,,4579,5565,prerequisite
,,,,,,,4547,5566,prerequisite
,,,,,,,5518,5570,prerequisite
,,,,,,,5485,5571,prerequisite
,,,,,,,5530,5573,prerequisite
,,,,,,,5342,5574,prerequisite
,,,,,,,5572,5575,prerequisite
,,,,,,,5572,5576,prerequisite
,,,,,,,5564,5577,prerequisite
,,,,,,,5548,5578,prerequisite
,,,,,,,5542,5579,prerequisite
,,,,,,,5546,5580,prerequisite
,,,,,,,5490,5581,prerequisite
,,,,,,,5572,5582,prerequisite
,,,,,,,5571,5583,prerequisite
,,,,,,,5135,5584,prerequisite
,,,,,,,5635,5585,prerequisite
,,,,,,,5587,5589,prerequisite
,,,,,,,5296,5592,prerequisite
,,,,,,,5588,5593,prerequisite
,,,,,,,5589,5594,prerequisite
,,,,,,,5592,5596,prerequisite
,,,,,,,5538,5597,prerequisite
,,,,,,,5327,5598,prerequisite
,,,,,,,5325,5599,prerequisite
,,,,,,,5593,5600,prerequisite
,,,,,,,5560,5601,prerequisite
,,,,,,,4987,5605,prerequisite
,,,,,,,5445,5606,prerequisite
,,,,,,,5082,5613,prerequisite
,,,,,,,5519,5614,prerequisite
,,,,,,,5485,5616,prerequisite
,,,,,,,5494,5618,prerequisite
,,,,,,,5620,5619,prerequisite
,,,,,,,5615,5620,prerequisite
,,,,,,,5592,5621,prerequisite
,,,,,,,5391,5622,prerequisite
,,,,,,,5619,5623,prerequisite
,,,,,,,5619,5624,prerequisite
,,,,,,,5659,5625,prerequisite
,,,,,,,5290,5627,prerequisite
,,,,,,,5626,5628,prerequisite
,,,,,,,4962,5630,prerequisite
,,,,,,,5569,5632,prerequisite
,,,,,,,4560,5634,prerequisite
,,,,,,,5632,5635,prerequisite
,,,,,,,5638,5637,prerequisite
,,,,,,,5141,5638,prerequisite
,,,,,,,5637,5639,prerequisite
,,,,,,,5637,5641,prerequisite
,,,,,,,5642,5644,prerequisite
,,,,,,,5500,5645,prerequisite
,,,,,,,5575,5646,prerequisite
,,,,,,,5642,5648,prerequisite
,,,,,,,5520,5649,prerequisite
,,,,,,,5650,5654,prerequisite
,,,,,,,5573,5655,prerequisite
,,,,,,,5643,5656,prerequisite
,,,,,,,5645,5657,prerequisite
,,,,,,,5643,5659,prerequisite
,,,,,,,4863,5661,prerequisite
,,,,,,,5633,5663,prerequisite
,,,,,,,5452,5664,prerequisite
,,,,,,,5456,5665,prerequisite
,,,,,,,5404,5666,prerequisite
,,,,,,,5002,5668,prerequisite
,,,,,,,5664,5669,prerequisite
,,,,,,,5669,5670,prerequisite
,,,,,,,5636,5671,prerequisite
,,,,,,,5654,5675,prerequisite
,,,,,,,5654,5677,prerequisite
,,,,,,,5677,5678,prerequisite
,,,,,,,5003,5680,prerequisite
,,,,,,,5681,5682,prerequisite
,,,,,,,5681,5683,prerequisite
,,,,,,,5681,5684,prerequisite
,,,,,,,5475,5691,prerequisite
,,,,,,,5530,5692,prerequisite
,,,,,,,5530,5693,prerequisite
,,,,,,,4834,5694,prerequisite
,,,,,,,4846,5695,prerequisite
,,,,,,,5692,5696,prerequisite
,,,,,,,5478,5697,prerequisite
,,,,,,,5692,5698,prerequisite
,,,,,,,5692,5699,prerequisite
,,,,,,,5486,5700,prerequisite
,,,,,,,5408,5701,prerequisite
,,,,,,,4821,5702,prerequisite
,,,,,,,5408,5705,prerequisite
,,,,,,,5704,5706,prerequisite
,,,,,,,5708,5710,prerequisite
,,,,,,,5708,5712,prerequisite
,,,,,,,5559,5713,prerequisite
,,,,,,,5631,5714,prerequisite
,,,,,,,5633,5715,prerequisite
,,,,,,,5709,5716,prerequisite
,,,,,,,5715,5717,prerequisite
,,,,,,,5702,5718,prerequisite
,,,,,,,5513,5719,prerequisite
,,,,,,,4715,5720,prerequisite
,,,,,,,5559,5724,prerequisite
,,,,,,,5539,5725,prerequisite
,,,,,,,5547,5726,prerequisite
,,,,,,,5499,5730,prerequisite
,,,,,,,5734,5735,prerequisite
,,,,,,,5810,5737,prerequisite
,,,,,,,5738,5739,prerequisite
,,,,,,,4549,5742,prerequisite
,,,,,,,5742,5743,prerequisite
,,,,,,,4665,5744,prerequisite
,,,,,,,4609,5747,prerequisite
,,,,,,,4667,5748,prerequisite
,,,,,,,5090,5749,prerequisite
,,,,,,,4891,5751,prerequisite
,,,,,,,5746,5752,prerequisite
,,,,,,,5321,5753,prerequisite
,,,,,,,5514,5754,prerequisite
,,,,,,,4538,5755,prerequisite
,,,,,,,5510,5756,prerequisite
,,,,,,,5518,5757,prerequisite
,,,,,,,4831,5758,prerequisite
,,,,,,,5484,5759,prerequisite
,,,,,,,5485,5760,prerequisite
,,,,,,,5759,5761,prerequisite
,,,,,,,5618,5762,prerequisite
,,,,,,,5490,5763,prerequisite
,,,,,,,5571,5764,prerequisite
,,,,,,,5754,5765,prerequisite
,,,,,,,5585,5766,prerequisite
,,,,,,,5752,5767,prerequisite
,,,,,,,5025,5768,prerequisite
,,,,,,,5733,5770,prerequisite
,,,,,,,5707,5771,prerequisite
,,,,,,,5346,5773,prerequisite
,,,,,,,5598,5774,prerequisite
,,,,,,,5298,5775,prerequisite
,,,,,,,5773,5776,prerequisite
,,,,,,,5775,5778,prerequisite
,,,,,,,5366,5779,prerequisite
,,,,,,,5350,5780,prerequisite
,,,,,,,5350,5781,prerequisite
,,,,,,,5781,5782,prerequisite
,,,,,,,5780,5783,prerequisite
,,,,,,,5782,5784,prerequisite
,,,,,,,5776,5785,prerequisite
,,,,,,,5525,5786,prerequisite
,,,,,,,5484,5787,prerequisite
,,,,,,,5768,5788,prerequisite
,,,,,,,5090,5789,prerequisite
,,,,,,,5539,5790,prerequisite
,,,,,,,5788,5791,prerequisite
,,,,,,,5296,5793,prerequisite
,,,,,,,5794,5795,prerequisite
,,,,,,,5794,5796,prerequisite
,,,,,,,5297,5797,prerequisite
,,,,,,,5490,5798,prerequisite
,,,,,,,5791,5799,prerequisite
,,,,,,,5752,5800,prerequisite
,,,,,,,5816,5801,prerequisite
,,,,,,,5230,5802,prerequisite
,,,,,,,5742,5804,prerequisite
,,,,,,,5746,5806,prerequisite
,,,,,,,5750,5808,prerequisite
,,,,,,,5278,5811,prerequisite
,,,,,,,5899,5812,prerequisite
,,,,,,,5750,5813,prerequisite
,,,,,,,5759,5814,prerequisite
,,,,,,,5818,5819,prerequisite
,,,,,,,5296,5822,prerequisite
,,,,,,,5841,5823,prerequisite
,,,,,,,4991,5171,prerequisite
,,,,,,,5818,5825,prerequisite
,,,,,,,5588,5826,prerequisite
,,,,,,,5654,5827,prerequisite
,,,,,,,5826,5828,prerequisite
,,,,,,,5826,5829,prerequisite
,,,,,,,5570,5830,prerequisite
,,,,,,,5660,5831,prerequisite
,,,,,,,5830,5835,prerequisite
,,,,,,,5833,5836,prerequisite
,,,,,,,5654,5839,prerequisite
,,,,,,,5346,5840,prerequisite
,,,,,,,5770,5841,prerequisite
,,,,,,,5325,5842,prerequisite
,,,,,,,5067,5843,prerequisite
,,,,,,,5827,5844,prerequisite
,,,,,,,5561,5845,prerequisite
,,,,,,,5588,5847,prerequisite
,,,,,,,5615,5848,prerequisite
,,,,,,,5614,5849,prerequisite
,,,,,,,5325,5851,prerequisite
,,,,,,,5616,5852,prerequisite
,,,,,,,5757,5853,prerequisite
,,,,,,,5757,5856,prerequisite
,,,,,,,5757,5857,prerequisite
,,,,,,,5841,5858,prerequisite
,,,,,,,5089,5859,prerequisite
,,,,,,,5860,5861,prerequisite
,,,,,,,5861,5863,prerequisite
,,,,,,,5626,5864,prerequisite
,,,,,,,4987,5865,prerequisite
,,,,,,,5445,5866,prerequisite
,,,,,,,5305,5868,prerequisite
,,,,,,,5866,5871,prerequisite
,,,,,,,5740,5875,prerequisite
,,,,,,,5757,5877,prerequisite
,,,,,,,5790,5878,prerequisite
,,,,,,,5878,5879,prerequisite
,,,,,,,5888,5881,prerequisite
,,,,,,,5911,5882,prerequisite
,,,,,,,5571,5884,prerequisite
,,,,,,,5750,5885,prerequisite
,,,,,,,5815,5886,prerequisite
,,,,,,,5741,5887,prerequisite
,,,,,,,5752,5888,prerequisite
,,,,,,,5647,5889,prerequisite
,,,,,,,5883,5890,prerequisite
,,,,,,,5520,5891,prerequisite
,,,,,,,5283,5892,prerequisite
,,,,,,,5650,5893,prerequisite
,,,,,,,5891,5894,prerequisite
,,,,,,,5746,5895,prerequisite
,,,,,,,5892,5896,prerequisite
,,,,,,,5892,5897,prerequisite
,,,,,,,5894,5898,prerequisite
,,,,,,,5576,5899,prerequisite
,,,,,,,5750,5903,prerequisite
,,,,,,,5901,5904,prerequisite
,,,,,,,5656,5906,prerequisite
,,,,,,,5645,5907,prerequisite
,,,,,,,5884,5909,prerequisite
,,,,,,,4863,5910,prerequisite
,,,,,,,5910,5912,prerequisite
,,,,,,,5909,5914,prerequisite
,,,,,,,5911,5915,prerequisite
,,,,,,,5452,5916,prerequisite
,,,,,,,5456,5917,prerequisite
,,,,,,,5002,5918,prerequisite
,,,,,,,5916,5919,prerequisite
,,,,,,,5919,5920,prerequisite
,,,,,,,5874,5921,prerequisite
,,,,,,,5916,5923,prerequisite
,,,,,,,5925,5926,prerequisite
,,,,,,,5925,5927,prerequisite
,,,,,,,5903,5930,prerequisite
,,,,,,,5930,5931,prerequisite
,,,,,,,5924,5932,prerequisite
,,,,,,,5003,5934,prerequisite
,,,,,,,5633,5936,prerequisite
,,,,,,,5935,5937,prerequisite
,,,,,,,5633,5938,prerequisite
,,,,,,,5935,5939,prerequisite
,,,,,,,5633,5940,prerequisite
,,,,,,,5935,5941,prerequisite
,,,,,,,5924,5942,prerequisite
,,,,,,,5942,5945,prerequisite
,,,,,,,5757,5950,prerequisite
,,,,,,,5654,5951,prerequisite
,,,,,,,5759,5952,prerequisite
,,,,,,,5693,5953,prerequisite
,,,,,,,5475,5478,prerequisite
,,,,,,,5688,5955,prerequisite
,,,,,,,5264,5956,prerequisite
,,,,,,,5419,5958,prerequisite
,,,,,,,5963,5964,prerequisite
,,,,,,,5959,5965,prerequisite
,,,,,,,5561,5966,prerequisite
,,,,,,,5518,5968,prerequisite
,,,,,,,5968,5969,prerequisite
,,,,,,,5959,5972,prerequisite
,,,,,,,5533,5973,prerequisite
,,,,,,,5956,5974,prerequisite
,,,,,,,5841,5978,prerequisite
,,,,,,,5547,5979,prerequisite
,,,,,,,5770,5980,prerequisite
,,,,,,,5978,5981,prerequisite
,,,,,,,5499,5988,prerequisite
,,,,,,,6025,5737,prerequisite
,,,,,,,5738,5994,prerequisite
,,,,,,,4549,5997,prerequisite
,,,,,,,5997,5998,prerequisite
,,,,,,,4831,5748,prerequisite
,,,,,,,5746,6006,prerequisite
,,,,,,,6033,6007,prerequisite
,,,,,,,5506,6008,prerequisite
,,,,,,,5504,6009,prerequisite
,,,,,,,5510,6010,prerequisite
,,,,,,,5230,6012,prerequisite
,,,,,,,5754,6014,prerequisite
,,,,,,,5757,6017,prerequisite
,,,,,,,5758,6018,prerequisite
,,,,,,,5750,6020,prerequisite
,,,,,,,5797,6021,prerequisite
